Vârdformu skaits:	52
Vârdlietojumu skaits:	59


4	grahmatas
2	apocrypha
2	gabbali
2	pee
2	un
1	bahruks
1	bey
1	buchdrucker
1	danijeïa
1	dc
1	deewa
1	derrigas
1	e§teres
1	gedruckt
1	georg
1	grahmata
1	gudribas
1	i
1	ii
1	iii
1	im
1	irr
1	irraid
1	iv
1	jahr
1	johann
1	juhdite
1	kas
1	königl
1	labbi
1	laúúamas
1	lihd§i
1	lxxxix
1	m
1	makkabee#ºu
1	ne
1	rak§teem
1	riga
1	sihraks
1	úwehteem
1	ta
1	tee
1	teem
1	to
1	tobijus
1	tomehr
1	turramas
1	v
1	vi
1	vii
1	viii
1	wilcken
