Vârdformu skaits:	505
Vârdlietojumu skaits:	928


72	und
21	mums
20	par
15	ka
14	eek§chan
13	to
12	Deews
12	tawu
11	ar
10	tu
9	No
9	töw
7	gribbätu
7	mehs
7	ta
6	no
6	us
6	wi§úu
5	Grähkeem
5	ir
5	Köninga
5	Kungs
5	pee
5	pehz
5	úöw
5	tawas
4	arrid§an
4	bett
4	es
4	Gohdu
4	myïais
4	úwähtu
4	tahs
4	Wahrdu
4	weenu
4	wi§úeem
3	ab§chälojees
3	äßmu
3	ä§úam
3	Amen
3	buht
3	dohd
3	Draud§ibu
3	D§iwo§chanas
3	e§úi
3	Gharru
3	gir
3	JESU
3	katters
3	labbu
3	mann
3	muhs
3	muh§úa
3	neh
3	Pa§úaules
3	peedoht
3	Preeku
3	pretti
3	Schäla§tibu
3	tas
3	tawa
3	tawam
3	Wahrdam
3	warr
3	wi§§as
3	wi§§u
3	wi§úus
3	wi§§us
3	zaur
2	aug§tu=warrenu
2	CHri§te
2	Chri§ti
2	Chri§titu
2	Chri§to
2	Dähla
2	Dählu
2	dahrgas
2	dauds
2	Deewa
2	Deewam
2	dehï
2	doht
2	Dweh§úeles
2	eek§ch
2	Eek§chan
2	Gharra
2	Gharrs
2	Grähkus
2	grähzigs
2	gribbi
2	kas
2	kattras
2	kattru
2	Köninga=Ga§pa§chu
2	Kunga
2	Kungu
2	ïaunu
2	Meeru
2	Muh§úa
2	myïa
2	o^
2	parrahdiet
2	úawas
2	úaweem
2	Schähla§tibas
2	§chahs
2	Sirrds
2	Úohdibu
2	Spähku
2	Spehku
2	§tarp
2	úwähtam
2	§wähtu
2	tad
2	tahdas
2	Tähws
2	teem
2	Tizzibas
2	Tu
2	wairo
2	walda
2	war
2	Weenaidibu
2	winja
2	Wi§úeem
1	abpu§chkoht
1	ab§chählotees
1	aisbildena§chanas
1	apallo§chanu
1	apjem§chanas
1	aran
1	ä§§mu
1	atgree§chahs
1	atkal
1	atraitnu
1	aug§tu=warrena
1	aug§tus
1	Ab§chälojees
1	Ab§chälojees{_es}
1	Ab§chälojees{_ojees}
1	Apghai§chmo
1	Ap§tipprini
1	A§úino
1	Auku
1	badda{badd_}
1	Bähdam
1	bähdihgeem
1	bahrgahs
1	bailihgeem{bailih_em}
1	Baúnizu
1	Baußleem
1	bija§chanas
1	Bija§chanas
1	bijiga
1	brini§chku
1	Chri§t=König§chku
1	CHri§ti
1	Chri§tita
1	Chri§titas
1	CHRJSTJ
1	CHRJSTUM
1	dabbuju§chi
1	Dähls
1	dahrga
1	Darbeem
1	darriys
1	dauds=Kahrtigas
1	dauds=kahrtige
1	Debbes
1	debbe§úo
1	Debbe§úo
1	Deena
1	Deewa`
1	Deewa=bya§chanas
1	Deewabija§chanas
1	Deews{_eews}
1	Deews{Deew_}
1	Deewu
1	dehl
1	dibben
1	Dohd
1	Doma§chanu
1	Draud§iba
1	drohúch
1	D§iewo§chanu
1	d§iews
1	d§imbtas
1	d§imbtu
1	d§irru
1	d§iwo
1	d§iwojam
1	d§iwoyß
1	Duúmibu
1	du§§u
1	eejämbts
1	eepreezinaht{eepreezi_ht}
1	eeúahkam
1	ee§tipprini
1	Ee§tipprini
1	eezehlis{eezehxlis}
1	ES
1	Gaddus
1	gann
1	Ghallam
1	Ghalweneku
1	gharrigu
1	glabeiju
1	Glab§chanas
1	Gohdibas
1	Grähko
1	grähkojis
1	Grähku{G_}
1	grähkus
1	Grähzeneekam
1	Grähzeneekeem
1	grehkoju§chi
1	Grehzeneeki
1	gruhtu
