Vârdformu skaits:	343
Vârdlietojumu skaits:	501


15	ne
11	irr
10	es
9	kas
9	un
8	ar
7	ka
6	ak
6	man
5	tam
5	tas
5	to
4	buhs
4	gribb
4	pehz
4	ta
4	tew
4	us
3	deews
3	gauúchi
3	kad
3	ko
3	kur
3	laid
3	no
3	pee
3	tad
3	tapt
3	tewi
3	tohs
2	algu
2	buhdams
2	buht
2	darrihts
2	deewa
2	dehï
2	dohd
2	eekúch
2	eet
2	grehku
2	grehkus
2	jaw
2	kehniòòa
2	mann
2	mans
2	nahkahs
2	nahku
2	nahw
2	noh§t
2	nu
2	pahr
2	preekúch
2	úcheit
2	tahs
2	tawu
2	teeúu
2	tehws
2	tewim
2	tik
2	tu
2	war
2	wiúúeem
1	aiskarr
1	appakúchan
1	applam
1	apwainohts
1	aúnim
1	atdarr
1	at§innis
1	at§tahjis
1	aug§tu
1	beedinahs
1	beedinaht
1	beedinaúchanas=leezibu
1	bihdams
1	bihk§teetees
1	bohja^
1	brakku
1	breeúmiga
1	brihni§kigas
1	chri§ti
1	chri§tum
1	daïïas
1	dallitam
1	darbeem
1	darbs
1	da§ch=da§chadu
1	dauds
1	dau§itam
1	debbes
1	debbes=durwis
1	deen
1	deewam
1	dewis
1	drohúchneekeem
1	d§enn
1	d§eúch
1	d§ihdams
1	d§ihwam
1	d§ihwohts
1	d§ihwojam
1	duººahs
1	dwehúeliht
1	eeúahkums
1	eeúchu
1	eetam
1	eewe§t
1	gaid
1	gaidu
1	galla
1	gallu
1	galwu
1	gan
1	gauda=d§eeúma
1	gauúchahm
1	gau§tees
1	gohd
1	grehkeem
1	grehki
1	grehkoht
1	grehkohts
1	grehks
1	gribbam
1	gribbees
1	gºuht
1	gºuhtahm
1	gruhts
1	gºuhtu
1	i
1	ii
1	immanuel
1	isbehgt
1	iszee§t
1	i0
1	i2
1	i3
1	ja
1	ja=eet
1	jadohd
1	jahna
1	jaúagaid
1	jawaid
1	jazeeúch
1	jeb
1	je§iò
1	jesu
1	je§u
1	juhs
1	ka`
1	kahda
1	kahdu
1	kahjahm
1	kahm
1	kam
1	kaut
1	kawejees
1	íehniòòa=pawal§tneekeem
1	kïaht
1	kungs
1	kuººa^s
1	labbakas
1	labbu
1	laiga
1	laiku
1	laimei
1	laj
1	latwiúka^
1	ïaunu=darritajeem
1	lau§chohs
1	lau§tees
1	leek
1	leeku
1	leetahm
1	leetas
1	leez
1	leezibas
1	lepneem
1	lepnibas
1	lepnibiòòu
1	luhd§ohs
1	mahjahm
1	man~
1	manni
1	mannis
1	mannu
1	mattiht
1	mehs
1	mihdams
1	mihligi
1	minnu
1	mirt
1	mohk
1	mohka^s
1	mohkahm
1	nabbags
1	nagglatam
1	nahk
1	nahwe
1	nahwes=galla^
1	nahwi
1	nahz
1	ne=ustizzameem
1	neapdohmatas
1	neeku
1	negantas
1	nelaimes
1	òemm
1	newarru
1	nezeººu
1	noluhd§is
1	noluhkotees
1	no§chehlojis
1	no§eegatnibu
1	no§eeguúcheem
1	no§pree§ts
1	nozir§tam
1	nun
1	o
1	pabeigt
1	padarra
1	pahr§teigt
1	pahrzelta
1	palihd§eht
1	palihd§i
1	pane§t
1	papreekúch
1	paúaules
1	paúauliht
1	paúchahm
1	pa§uddinata
1	paúweikt
1	pat=galwigeem
1	pat=nahwe^
1	peenahkahs
1	peeúchíiº
1	pe§titajs
1	pils
1	poh§ta
1	prahts
1	preeku
1	preeku=gaiús
1	prett
1	rahtnis
1	rohk
1	rohka^s
1	rohkahm
1	ruhktu
1	úahk
1	úahni^s
1	saimoúchanas
1	úakeººt
1	úargaúchanas
1	úawadi
1	úawas
1	úawu
1	úawus
1	úchahm
1	sche
1	§chehl
1	§chehligs
1	úchis
1	úchíirt
1	úcho
1	semmes=kungus
1	úewi
1	§inn
1	§iòòu
1	úirdi
1	sirds=§chehligajs
1	§kattiht
1	skritteïi
1	úlahp
1	úmehjejam
1	§ohdi
1	úohdiba
1	úohdibas
1	§pehju
1	§prau§tees
1	stabbu
1	§tahw
1	stakkela
1	tahds
1	tahïakam
1	tai
1	taiúna
1	tapehz
1	tappe
1	tawa^s
1	tawahm
1	teem
1	teeú
1	teeúas
1	tewis
1	trakkulis
1	traks
1	túchettra^s
1	tur
1	turr
1	turrahs
1	turri
1	turrohs
1	tuwakam
1	usluhko
1	usmekleta
1	wahjam
1	wahrds
1	wahrtohs
1	waidu
1	wairs
1	walloda^
1	warr
1	weddis
1	weeglis
1	ween
1	weens
1	weenu
1	weetahm
1	wehra^
1	welns
1	welnu
1	wihlu§chi
1	wils
1	winnas
1	wiòúch
1	wiò§ch
1	wi§úahm
1	zaur
1	zeek
1	zee§t
1	zeetuma^
1	zelúch
1	zilweki
1	zilweks
1	zitta
1	zitteem
1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	9
