Vârdformu skaits:	423
Vârdlietojumu skaits:	586


13	irr
13	ne
12	un
11	es
6	ka
6	kas
6	man
6	Ne
5	ar
5	Ak
5	Es
4	gribb
4	Kad
4	pehz
4	tew
3	Ar
3	buhs
3	Deewa
3	Deews
3	gauúchi
3	Kas
3	ko
3	Laid
3	manni
3	no
3	pahr
3	úcheit
3	Tad
3	Tam
3	tapt
3	tas
3	tewi
3	tik
3	To
3	tu
2	Algu
2	buhdams
2	buht
2	darrihts
2	dehï
2	eet
2	Grehkeem
2	Grehku
2	Grehkus
2	Ka
2	Kehniòòa
2	Kur
2	laid
2	mans
2	nahkahs
2	nahku
2	Nahw
2	pee
2	preekúch
2	úew
2	ta
2	Ta
2	tad
2	tam
2	Tas
2	tawu
2	Teeúu
2	Tehws
2	tewim
2	to
2	Tohs
2	us
2	Us
2	war
1	aiskarr
1	ak
1	aklis
1	appakúchan
1	applam
1	apwainohts
1	atdarr
1	at§innis
1	at§tahjis
1	aug§ti
1	aumuïam
1	Alg'
1	Ap
1	Aúnim
1	Aug§tu
1	Azzis
1	beedinahs
1	beedinaht
1	Beedinaúchanas=Leezibu
1	Beedra
1	Bes
1	bihdams
1	bihk§teetees
1	bohja^
1	brakku
1	breeúmiga
1	brihni§kigas
1	Buhs
1	buht'
1	Chri§ti
1	Chri§tum
1	Daïïas
1	dallitam
1	Darbeem
1	Darbs
1	da§ch=da§chadu
1	dauds
1	dau§itam
1	Debbes
1	Debbes=Durwis
1	Deen
1	Deewam
1	dewis
1	dohd
1	Dohd
1	Drohúchneekeem
1	d§enn
1	d§eúch
1	d§ihdams
1	d§ihwam
1	d§ihwohts
1	d§ihwojam
1	duººahs
1	Dwehúeliht
1	eekúch
1	Eekúch
1	eerahdihú'
1	Eeúahkums
1	eeúchu
1	eetam
1	eewe§t
1	eúm'
1	gaid
1	gaidu
1	Galla
1	Gallu
1	Galwu
1	gan
1	Gauda=D§eeúma
1	gauúchahm
1	gau§tees
1	Gohd
