Vârdformu skaits:	639
Vârdlietojumu skaits:	1727
	
	
98	un
55	to
51	tas
47	juhs
38	irr
35	kungs
28	ar
28	kas
26	ne
26	úakka
25	es
24	ka
23	ta
23	tad
23	zebaot
22	teem
19	buhs
19	no
17	wiò§ch
16	jums
15	ko
14	jo
13	úakkat
12	pee
12	tee
12	wiòòa
11	mehs
10	§tarp
10	tahs
10	tapehz
9	bet
9	tohs
8	eekúch
8	juhúu
8	ka`
8	kunga
8	weens
8	wiòòam
7	eúmu
7	manna
7	preekúch
7	tam
7	uhs
6	úawu
6	ta`
6	weena
5	deews
5	manni
5	pahr
5	par
5	prett
5	tomehr
4	1
4	arrig
4	atneúúat
4	ehdamo=uppuri
4	eúúeet
4	juhúahm
4	kad
4	kungam
4	kungu
4	kur
4	labs
4	man
4	mans
4	neds
4	pretti
4	waigu
3	arrid§an
3	atgree§tees
3	atkaï
3	atnahkúchanas
3	bauúlibu
3	bih§tahs
3	bija
3	darrijs
3	deena
3	deewa
3	derribu
3	ehdamo=uppuris
3	irraid
3	ja
3	jeb
3	jehkaba
3	jelle
3	juhda
3	juhúas
3	kalpo
3	kuºúch
3	lewja
3	mannim
3	mums
3	neììi
3	nu
3	pagaòeem
3	peetizzibu
3	prahts
3	raugi
3	red§
3	rohkahm
3	úawa^
3	úirdi
3	taiúnibas
3	taps
3	tehwu
3	tewi
3	us
3	wahrds
3	wahrdu
3	weenam
3	welti
3	wiúúi
2	5
2	6
2	7
2	9
2	§chehligi
2	altari
2	aplaupat
2	appakúch
2	bauúliba
2	besdeewibas=darritaji
2	darra
2	darrija
2	darriúchu
2	daud§
2	deena^
2	deewam
2	deewu
2	derriba
2	draudeúchana
2	eòìelis
2	eúúat
2	galds
2	gals
2	garra^
2	grehkeem
2	i§rae#ïa
2	i§rae#lu
2	ir
2	jahòa
2	jaunibas
2	jepúchu
2	jeru§alemes
2	juhúo
2	kahdu
2	kam
2	kapehz
2	kri§titaja
2	kri§tus
2	laika
2	laimigus
2	ïaudim
2	ïaudis
2	ïauns
2	leels
2	leezineeks
2	mahzibu
2	malakijus
2	manna^
2	mannam
2	mannu
2	mihïo
2	mihïoju
2	muhs
2	nahk
2	nahks
2	nizzinahts
2	nolahdeúchu
2	ohtru
2	pa=aug§tinahts
2	pahrlau§a
2	pree§teºeem
2	úagahnam
2	úargajtees
2	úaules
2	úawas
2	úchi
2	úcho
2	úohdibas
2	starpa^
2	úudrabu
2	úuhdus
2	úuhtu
2	tai
2	tawa
2	tawu
2	teeúu
2	tehweem
2	tehws
2	tewim
2	tizzibu
2	tu
2	turram
2	uhslehks
2	uhsraud§ihs
2	wahrda
2	wahrdam
2	warr
2	weenigajs
2	weenu
2	wehra^
2	wiòòas
2	wiòòu
2	wiúúeem
1	2
1	8
1	11
1	14
1	16
1	§chehligs
1	§taigaja
1	§taigajam
1	§tiprs
1	§wehre
1	ahtri
1	ahtrs
1	aisúlehd§
1	aisturr
1	aitiò§ch
1	akli
1	algad§cha
1	algu
1	altaºa
1	ammatu
1	ap§kaitees
1	apgrehzinatees
1	apkaitinajam
1	apkaitinajat
1	apklahj
1	apklahjat
1	aplaupam
1	aplaupiht
1	arri
1	aúúarahm
1	atbild
1	ateeúchu
1	atgree§e
1	atgree§eetees
1	atgree§ihs
1	atgree§iúchohs
1	atkahpuúchees
1	atlaiúchanu
