Vârdformu skaits:	3603
Vârdlietojumu skaits:	20150


1558	un
479	to
442	tee
391	Un
338	ar
332	ka
296	wiò§ch
292	no
282	us
276	teem
261	kas
229	tas
192	wiòòa
181	tohs
180	pee
178	bija
176	ta
173	wiòòu
165	irr
164	bij
127	ne
116	tad
114	nu
111	eekúch
109	tahs
106	par
106	prett
105	Tad
88	Bet
87	ko
81	wiòòeem
79	wiòòam
78	Kad
75	úawu
74	arri
72	nahze
72	tur
71	gahje
71	mums
71	tappe
70	mehs
69	pehz
69	Íehniò§ch
67	tam
66	ka`
66	Íehniòa
63	Jonatans
62	Juhdas
60	jo
59	úazzija
58	leelu
55	daud§
54	weenu
53	Lehìeri
52	kad
51	úuhtija
50	pahr
49	atkaï
48	muhúu
47	lihd§
47	Ïaudis
47	úaweem
46	bet
46	es
45	preekúch
45	wiúúi
44	pretti
44	zaur
42	red§eja
42	ta`
42	ïohti
41	arrid§an
40	Ïaudim
37	wiúúu
37	Úihmans
34	d§irdeja
34	likke
33	Judu
33	Pehz
33	jums
33	tai^
32	Semmi
32	weens
31	tu
30	Weetas
29	Jo
28	eúúam
28	Ïau§chu
28	úimts
27	Ta`
27	behd§e
27	kritte
27	wiúúeem
26	Kaººa=Spehku
26	apkahrt
26	darrija
26	jeb
26	òehme
25	Demeteris
25	J§rae#ïa
25	Tapehz
25	isgahje
25	tahm
25	zehlehs
24	Gadda^
24	pakkaï
24	Íehniòu
23	Jeru§alemes
23	Semmes
23	Weeta^
23	Weetu
23	Wihrus
23	juhs
23	neds
23	úcho
22	Draugeem
22	Pilsúahtu
22	Wihreem
22	darrijúchi
22	wehl
21	Grahmatas
21	Meeru
21	buhs
21	kïua
21	tapehz
21	tew
21	úawus
20	Brahïi
20	Pagaòi
20	atpakkaï
20	buhtu
20	pawehleja
20	tai
20	taps
20	úchee
19	Deena^
19	Laupijumu
19	apmette
19	dewe
19	nokawe
19	wiúúus
19	úawa^
19	úawas
19	úwehtas
19	úwehtu
18	Dehls
18	Jeru§alemi
18	Judejas
18	Pilsúahta
18	darriht
18	eezehle
18	kamehr
18	zitti
17	Tehwu
17	kur
17	muhs
17	tuhk§toúcheem
16	Alekúanders
16	Brahïeem
16	Laiku
16	Preeku
16	pirmahk
16	usòehme
15	Antiokus
15	Jonatanu
15	Juhda
15	Kauúchanu
15	Laika^
15	Pilli
15	Wahrdeem
15	kautees
15	labbi
15	man
15	pa
15	úahze
14	Behrneem
14	Draud§ibu
14	Drehbes
